,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
1354,images_species/Quedius boops/Quedius boops_7.jpg,Quedius boops,Quedius persimilis,Philonthus alpinus,0.047035187,Quedius nitipennis,0.071145885,Quedius persimilis,0.75346136
1355,images_species/Quedius cruentus/Quedius cruentus_11.jpg,Quedius cruentus,Quedius cruentus,Quedius brevicornis,3.415633e-06,Othius punctulatus,3.5806827e-06,Quedius cruentus,0.99998856
1356,images_species/Quedius cruentus/Quedius cruentus_26.jpg,Quedius cruentus,Quedius cruentus,Quedius brevicornis,6.3702782e-06,Quedius brevis,2.7468666e-05,Quedius cruentus,0.9999654
1357,images_species/Quedius cruentus/Quedius cruentus_30.jpg,Quedius cruentus,Quedius xanthopus,Othius punctulatus,0.0019081638,Quedius cruentus,0.060035307,Quedius xanthopus,0.9374388
1358,images_species/Quedius cruentus/Quedius cruentus_32.jpg,Quedius cruentus,Quedius cruentus,Quedius brevis,1.049734e-05,Quedius brevicornis,0.00018335177,Quedius cruentus,0.99979895
1359,images_species/Quedius cruentus/Quedius cruentus_40.jpg,Quedius cruentus,Quedius cruentus,Quedius brevis,1.966589e-06,Quedius brevicornis,6.861051e-05,Quedius cruentus,0.9999274
1360,images_species/Quedius cruentus/Quedius cruentus_41.jpg,Quedius cruentus,Quedius cruentus,Quedius scitus,1.5240057e-06,Quedius brevis,3.6588538e-06,Quedius cruentus,0.9999919
1361,images_species/Quedius cruentus/Quedius cruentus_43.jpg,Quedius cruentus,Quedius cruentus,Othius punctulatus,1.3353525e-09,Quedius xanthopus,1.6195726e-08,Quedius cruentus,1.0
1362,images_species/Quedius cruentus/Quedius cruentus_45.jpg,Quedius cruentus,Quedius cruentus,Othius punctulatus,2.6082814e-06,Quedius brevicornis,1.6215767e-05,Quedius cruentus,0.9999801
1363,images_species/Quedius cruentus/Quedius cruentus_51.jpg,Quedius cruentus,Quedius cruentus,Othius punctulatus,8.68025e-06,Quedius molochinus,1.9758429e-05,Quedius cruentus,0.9999616
1364,images_species/Quedius cruentus/Quedius cruentus_59.jpg,Quedius cruentus,Quedius cruentus,Othius punctulatus,2.5734926e-07,Quedius brevicornis,4.1406616e-07,Quedius cruentus,0.9999989
1365,images_species/Quedius cruentus/Quedius cruentus_64.jpg,Quedius cruentus,Quedius cruentus,Quedius fulgidus,1.3537611e-06,Quedius brevicornis,1.8566447e-05,Quedius cruentus,0.9999752
1366,images_species/Quedius cruentus/Quedius cruentus_70.jpg,Quedius cruentus,Quedius cruentus,Othius punctulatus,0.00057976844,Quedius brevicornis,0.0007526898,Quedius cruentus,0.99838865
1367,images_species/Quedius cruentus/Quedius cruentus_72.jpg,Quedius cruentus,Quedius picipes,Staphylinus erythropterus,4.4858523e-05,Quedius molochinus,0.0003127951,Quedius picipes,0.9995474
1368,images_species/Quedius cruentus/Quedius cruentus_78.jpg,Quedius cruentus,Quedius cruentus,Quedius cinctus,2.9516016e-08,Quedius xanthopus,1.5131784e-06,Quedius cruentus,0.99999845
1369,images_species/Quedius cruentus/Quedius cruentus_79.jpg,Quedius cruentus,Quedius cruentus,Platydracus latebricola,2.4162175e-05,Quedius brevicornis,0.0058514723,Quedius cruentus,0.99408746
1370,images_species/Quedius cruentus/Quedius cruentus_80.jpg,Quedius cruentus,Quedius cruentus,Platydracus stercorarius,6.087228e-05,Quedius brevicornis,0.0033025783,Quedius cruentus,0.99658316
1371,images_species/Quedius cruentus/Quedius cruentus_81.jpg,Quedius cruentus,Quedius cruentus,Quedius scitus,0.010739598,Quedius picipes,0.06903986,Quedius cruentus,0.91648287
1372,images_species/Quedius cruentus/Quedius cruentus_83.jpg,Quedius cruentus,Quedius cruentus,Platydracus latebricola,0.00012744914,Lathrobium elongatum,0.0011307311,Quedius cruentus,0.99836606
1373,images_species/Quedius cruentus/Quedius cruentus_94.jpg,Quedius cruentus,Quedius cruentus,Quedius xanthopus,0.0045319814,Quedius scitus,0.0073242947,Quedius cruentus,0.98493016
1374,images_species/Velleius dilatatus/Velleius dilatatus_13.jpg,Velleius dilatatus,Velleius dilatatus,Tasgius globulifer,3.8958743e-07,Ocypus fuscatus,2.4574263e-06,Velleius dilatatus,0.9999964
1375,images_species/Velleius dilatatus/Velleius dilatatus_15.jpg,Velleius dilatatus,Velleius dilatatus,Ocypus ophthalmicus,3.626828e-05,Creophilus maxillosus,0.00011294643,Velleius dilatatus,0.9998287
1376,images_species/Velleius dilatatus/Velleius dilatatus_25.jpg,Velleius dilatatus,Velleius dilatatus,Creophilus maxillosus,4.5006277e-06,Quedius lateralis,2.2227781e-05,Velleius dilatatus,0.99996567
1377,images_species/Velleius dilatatus/Velleius dilatatus_7.jpg,Velleius dilatatus,Velleius dilatatus,Quedius lateralis,2.1519612e-07,Quedius fumatus,3.8185715e-07,Velleius dilatatus,0.99999905
1378,images_species/Velleius dilatatus/Velleius dilatatus_8.jpg,Velleius dilatatus,Velleius dilatatus,Creophilus maxillosus,3.1210146e-08,Quedius lateralis,2.3069776e-07,Velleius dilatatus,0.99999964
1379,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_101.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Pseudomedon obsoletus,1.2232424e-07,Remus sericeus,5.181804e-07,Neobisnius lathrobioides,0.99999905
1380,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_103.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Leptacinus intermedius,4.2984248e-06,Leptacinus batychrus,7.950707e-06,Neobisnius lathrobioides,0.99998164
1381,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_113.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Neobisnius villosulus,3.5389558e-08,Scopaeus laevigatus,1.12395306e-07,Neobisnius lathrobioides,0.9999999
1382,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_117.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Gabrius appendiculatus,1.910726e-08,Neobisnius villosulus,1.7035575e-07,Neobisnius lathrobioides,0.99999976
1383,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_119.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Neobisnius villosulus,4.829655e-07,Remus sericeus,5.8433875e-07,Neobisnius lathrobioides,0.9999982
1384,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_125.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus laevigatus,1.1704312e-05,Neobisnius villosulus,0.00033046637,Neobisnius lathrobioides,0.99963236
1385,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_135.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Gabrius appendiculatus,2.822189e-09,Neobisnius villosulus,1.2340136e-07,Neobisnius lathrobioides,0.9999999
1386,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_142.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Gabrius keysianus,1.8727157e-08,Gabrius appendiculatus,5.4191513e-08,Neobisnius lathrobioides,1.0
1387,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_144.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus minutus,7.565196e-05,Scopaeus laevigatus,0.00023365197,Neobisnius lathrobioides,0.9996904
1388,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_149.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus laevigatus,1.0563526e-05,Neobisnius villosulus,3.7326794e-05,Neobisnius lathrobioides,0.99994445
1389,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_24.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Gabrius keysianus,1.4939509e-05,Remus sericeus,0.0060920273,Neobisnius lathrobioides,0.9938909
1390,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_36.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Erichsonius cinerascens,0.00026302994,Remus sericeus,0.008908127,Neobisnius lathrobioides,0.99081236
1391,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_38.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Lathrobium impressum,4.0703756e-09,Gabrius nigritulus,1.4395767e-08,Neobisnius lathrobioides,1.0
1392,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_42.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus laevigatus,2.082317e-05,Remus sericeus,8.682165e-05,Neobisnius lathrobioides,0.9998641
1393,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_44.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Gabrius keysianus,0.0001654487,Gabrius appendiculatus,0.0150919,Neobisnius lathrobioides,0.984623
1394,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_50.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Leptacinus intermedius,9.909373e-09,Scopaeus laevigatus,1.1511902e-08,Neobisnius lathrobioides,1.0
1395,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_53.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Astenus gracilis,2.7028814e-06,Remus sericeus,0.00023778802,Neobisnius lathrobioides,0.9997459
1396,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_59.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus laevigatus,5.585511e-09,Neobisnius villosulus,8.036142e-09,Neobisnius lathrobioides,1.0
1397,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_63.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Neobisnius villosulus,4.4562034e-06,Erichsonius cinerascens,4.8115624e-05,Neobisnius lathrobioides,0.9999442
1398,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_64.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Leptacinus batychrus,2.2882778e-10,Gabrius nigritulus,5.603499e-10,Neobisnius lathrobioides,1.0
1399,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_71.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus laevigatus,1.7442748e-08,Gabrius nigritulus,4.402311e-08,Neobisnius lathrobioides,0.9999999
1400,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_73.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Gabrius nigritulus,6.494576e-08,Gabrius appendiculatus,7.002809e-08,Neobisnius lathrobioides,0.99999976
1401,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_75.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus minutus,3.646442e-05,Gabrius appendiculatus,4.6475172e-05,Neobisnius lathrobioides,0.99985385
1402,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_80.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Neobisnius villosulus,2.5092672e-06,Scopaeus laevigatus,5.7439565e-06,Neobisnius lathrobioides,0.9999862
1403,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_83.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Gabrius appendiculatus,5.4199862e-08,Gabrius nigritulus,4.2975935e-07,Neobisnius lathrobioides,0.9999995
1404,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_87.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Leptacinus intermedius,8.413299e-06,Leptacinus batychrus,1.468452e-05,Neobisnius lathrobioides,0.99995875
1405,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_88.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Leptacinus batychrus,4.6623978e-07,Gabrius nigritulus,1.2938335e-05,Neobisnius lathrobioides,0.9999865
1406,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_94.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Scopaeus laevigatus,7.2954753e-09,Remus sericeus,4.3198483e-08,Neobisnius lathrobioides,1.0
1407,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_96.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Leptacinus batychrus,5.7892266e-06,Gabrius nigritulus,8.36376e-06,Neobisnius lathrobioides,0.999984
1408,images_species/Neobisnius lathrobioides/Neobisnius lathrobioides_99.jpg,Neobisnius lathrobioides,Neobisnius lathrobioides,Pseudomedon obsoletus,5.627903e-06,Remus sericeus,0.0007959104,Neobisnius lathrobioides,0.999198
1409,images_species/Quedius fulvicollis/Quedius fulvicollis_5.jpg,Quedius fulvicollis,Quedius fulvicollis,Quedius persimilis,0.00019487733,Quedius boopoides,0.039638564,Quedius fulvicollis,0.9601604
1410,images_species/Quedius fulvicollis/Quedius fulvicollis_7.jpg,Quedius fulvicollis,Quedius fulvicollis,Quedius boopoides,0.00051089306,Quedius persimilis,0.005882545,Quedius fulvicollis,0.9935713
1411,images_species/Medon brunneus/Medon brunneus_15.jpg,Medon brunneus,Medon brunneus,Lathrobium pallidum,1.3959553e-06,Medon ripicola,2.9597571e-05,Medon brunneus,0.9999677
1412,images_species/Medon brunneus/Medon brunneus_16.jpg,Medon brunneus,Medon brunneus,Lathrobium pallidum,3.985758e-07,Sunius bicolor,8.164124e-07,Medon brunneus,0.9999987
1413,images_species/Medon brunneus/Medon brunneus_17.jpg,Medon brunneus,Medon brunneus,Medon ripicola,9.2909323e-07,Lathrobium pallidum,6.1261476e-06,Medon brunneus,0.99999285
1414,images_species/Medon brunneus/Medon brunneus_19.jpg,Medon brunneus,Medon brunneus,Lathrobium pallidum,7.849222e-09,Sunius bicolor,1.416032e-07,Medon brunneus,0.9999999
1415,images_species/Medon brunneus/Medon brunneus_24.jpg,Medon brunneus,Medon brunneus,Medon ripicola,1.1709749e-07,Lathrobium pallidum,4.1083553e-07,Medon brunneus,0.9999995
1416,images_species/Medon brunneus/Medon brunneus_30.jpg,Medon brunneus,Medon brunneus,Lathrobium dilutum,7.757071e-06,Lathrobium pallidum,2.4396293e-05,Medon brunneus,0.99996674
1417,images_species/Medon brunneus/Medon brunneus_33.jpg,Medon brunneus,Medon brunneus,Medon ripicola,3.1730855e-07,Sunius bicolor,2.283567e-06,Medon brunneus,0.99999726
1418,images_species/Medon brunneus/Medon brunneus_37.jpg,Medon brunneus,Medon brunneus,Medon ripicola,9.4226756e-08,Sunius bicolor,7.472473e-07,Medon brunneus,0.99999917
1419,images_species/Medon brunneus/Medon brunneus_52.jpg,Medon brunneus,Medon brunneus,Lathrobium dilutum,6.74969e-07,Lathrobium pallidum,0.00014197204,Medon brunneus,0.99985695
1420,images_species/Medon brunneus/Medon brunneus_54.jpg,Medon brunneus,Medon brunneus,Medon ripicola,3.9165872e-08,Lathrobium pallidum,5.435714e-08,Medon brunneus,0.9999999
1421,images_species/Medon brunneus/Medon brunneus_56.jpg,Medon brunneus,Medon brunneus,Sunius bicolor,0.0033870914,Sunius melanocephalus,0.008219247,Medon brunneus,0.98834443
1422,images_species/Medon brunneus/Medon brunneus_64.jpg,Medon brunneus,Medon brunneus,Medon apicalis,4.456314e-07,Medon ripicola,5.2780147e-06,Medon brunneus,0.9999932
1423,images_species/Medon brunneus/Medon brunneus_66.jpg,Medon brunneus,Medon brunneus,Medon ripicola,2.6455475e-06,Lathrobium pallidum,2.2350237e-05,Medon brunneus,0.9999732
1424,images_species/Medon brunneus/Medon brunneus_78.jpg,Medon brunneus,Medon brunneus,Sunius bicolor,2.0312762e-06,Lathrobium pallidum,2.1791789e-06,Medon brunneus,0.9999957
1425,images_species/Medon brunneus/Medon brunneus_8.jpg,Medon brunneus,Medon brunneus,Lathrobium pallidum,1.09137055e-08,Sunius bicolor,1.747879e-07,Medon brunneus,0.99999976
1426,images_species/Medon brunneus/Medon brunneus_9.jpg,Medon brunneus,Medon brunneus,Medon ripicola,2.6470088e-08,Lathrobium pallidum,9.706134e-08,Medon brunneus,0.9999999
1427,images_species/Philonthus jurgans/Philonthus jurgans_13.jpg,Philonthus jurgans,Philonthus varians,Philonthus parvicornis,0.0527506,Philonthus jurgans,0.15249342,Philonthus varians,0.7408177
1428,images_species/Philonthus jurgans/Philonthus jurgans_15.jpg,Philonthus jurgans,Philonthus jurgans,Philonthus longicornis,1.1006574e-06,Philonthus parvicornis,0.0014258715,Philonthus jurgans,0.99857116
1429,images_species/Philonthus jurgans/Philonthus jurgans_17.jpg,Philonthus jurgans,Philonthus jurgans,Philonthus concinnus,0.0033019572,Philonthus parvicornis,0.2829957,Philonthus jurgans,0.70770353
1430,images_species/Philonthus jurgans/Philonthus jurgans_24.jpg,Philonthus jurgans,Philonthus longicornis,Philonthus parvicornis,0.02369527,Philonthus jurgans,0.38924813,Philonthus longicornis,0.57298714
1431,images_species/Philonthus jurgans/Philonthus jurgans_25.jpg,Philonthus jurgans,Philonthus jurgans,Quedius semiaeneus,2.3074053e-06,Philonthus parvicornis,0.0036901275,Philonthus jurgans,0.9963013
1432,images_species/Philonthus jurgans/Philonthus jurgans_33.jpg,Philonthus jurgans,Philonthus jurgans,Quedius semiaeneus,3.3986558e-07,Philonthus parvicornis,0.0007301059,Philonthus jurgans,0.9992694
1433,images_species/Philonthus jurgans/Philonthus jurgans_6.jpg,Philonthus jurgans,Philonthus confinis,Philonthus varians,4.5425506e-05,Philonthus jurgans,0.00046567296,Philonthus confinis,0.99947053
1434,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_10.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Astenus gracilis,7.4194424e-09,Scopaeus minutus,0.00041177386,Scopaeus sulcicollis,0.9995882
1435,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_17.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Gabronthus thermarum,2.8841187e-05,Scopaeus minutus,0.035791766,Scopaeus sulcicollis,0.96417433
1436,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_18.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Astenus lyonessius,3.885264e-08,Scopaeus minutus,9.3372706e-05,Scopaeus sulcicollis,0.99990666
1437,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_20.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Scopaeus laevigatus,2.1219044e-07,Scopaeus minutus,0.0020231218,Scopaeus sulcicollis,0.9979766
1438,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_21.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Scopaeus laevigatus,7.149437e-07,Scopaeus minutus,0.27186382,Scopaeus sulcicollis,0.72813535
1439,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_34.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Scopaeus laevigatus,1.4974376e-10,Scopaeus minutus,4.09876e-07,Scopaeus sulcicollis,0.99999964
1440,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_45.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Lathrobium dilutum,1.0906954e-08,Scopaeus minutus,1.4424578e-05,Scopaeus sulcicollis,0.9999856
1441,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_49.jpg,Scopaeus sulcicollis,Scopaeus minutus,Scopaeus laevigatus,1.6796683e-09,Scopaeus sulcicollis,6.8155736e-05,Scopaeus minutus,0.9999318
1442,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_54.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Scopaeus laevigatus,2.360461e-08,Scopaeus minutus,0.00014785143,Scopaeus sulcicollis,0.9998522
1443,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_58.jpg,Scopaeus sulcicollis,Scopaeus minutus,Scopaeus laevigatus,3.4643833e-08,Scopaeus sulcicollis,0.004817379,Scopaeus minutus,0.9951826
1444,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_63.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Gabronthus thermarum,3.7073894e-06,Scopaeus minutus,0.001444404,Scopaeus sulcicollis,0.9985512
1445,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_65.jpg,Scopaeus sulcicollis,Scopaeus minutus,Scopaeus laevigatus,3.8675574e-09,Scopaeus sulcicollis,8.099319e-05,Scopaeus minutus,0.99991894
1446,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_66.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Sunius melanocephalus,9.8696e-11,Scopaeus minutus,1.0818371e-08,Scopaeus sulcicollis,1.0
1447,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_69.jpg,Scopaeus sulcicollis,Scopaeus minutus,Scopaeus laevigatus,5.5767987e-07,Scopaeus sulcicollis,0.37411273,Scopaeus minutus,0.6258867
1448,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_78.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Gabronthus thermarum,9.204479e-09,Scopaeus minutus,0.0013146295,Scopaeus sulcicollis,0.9986854
1449,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_85.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Scopaeus laevigatus,8.775249e-08,Scopaeus minutus,0.35939223,Scopaeus sulcicollis,0.6406077
1450,images_species/Scopaeus sulcicollis/Scopaeus sulcicollis_9.jpg,Scopaeus sulcicollis,Scopaeus sulcicollis,Astenus gracilis,9.0504574e-05,Scopaeus minutus,0.000103484825,Scopaeus sulcicollis,0.9997491
1451,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_15.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus micans,3.0242937e-08,Philonthus furcifer,5.077119e-08,Philonthus quisquiliarius,0.9999999
1452,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_16.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Bisnius fimetarius,4.1354858e-07,Philonthus furcifer,9.609398e-07,Philonthus quisquiliarius,0.99999833
1453,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_18.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus concinnus,1.4807421e-07,Philonthus furcifer,5.173663e-07,Philonthus quisquiliarius,0.9999993
1454,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_25.jpg,Philonthus quisquiliarius,Bisnius fimetarius,Bisnius pseudoparcus,0.08483095,Philonthus rectangulus,0.14134885,Bisnius fimetarius,0.54285204
1455,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_26.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus rubripennis,0.0012696733,Gauropterus fulgidus,0.0022851047,Philonthus quisquiliarius,0.9953448
1456,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_29.jpg,Philonthus quisquiliarius,Philonthus rubripennis,Philonthus quisquiliarius,0.24188113,Lathrobium rufipenne,0.28623304,Philonthus rubripennis,0.4196377
1457,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_31.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus salinus,0.008777014,Philonthus rubripennis,0.18542252,Philonthus quisquiliarius,0.8040128
1458,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_32.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus furcifer,2.1486463e-07,Philonthus concinnus,5.0559256e-06,Philonthus quisquiliarius,0.99999475
1459,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_45.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Ochthephilum fracticorne,0.022716738,Quedius nitipennis,0.024723731,Philonthus quisquiliarius,0.9367082
1460,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_57.jpg,Philonthus quisquiliarius,Bisnius fimetarius,Philonthus quisquiliarius,0.009509287,Philonthus carbonarius,0.017170455,Bisnius fimetarius,0.9702326
1461,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_63.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus rufipes,1.1560732e-07,Philonthus furcifer,1.4419679e-07,Philonthus quisquiliarius,0.99999976
1462,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_66.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus concinnus,4.928331e-09,Philonthus furcifer,5.339989e-09,Philonthus quisquiliarius,1.0
1463,images_species/Philonthus quisquiliarius/Philonthus quisquiliarius_9.jpg,Philonthus quisquiliarius,Philonthus quisquiliarius,Philonthus debilis,0.024721924,Philonthus concinnus,0.06337678,Philonthus quisquiliarius,0.87170565
1464,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_14.jpg,Gyrohypnus angustatus,Gyrohypnus angustatus,Gyrohypnus fracticornis,0.00010937346,Gyrohypnus atratus,0.0003874033,Gyrohypnus angustatus,0.99947613
1465,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_24.jpg,Gyrohypnus angustatus,Gyrohypnus angustatus,Phacophallus parumpunctatus,0.10013571,Gyrohypnus atratus,0.11234236,Gyrohypnus angustatus,0.7289709
1466,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_26.jpg,Gyrohypnus angustatus,Gyrohypnus angustatus,Leptacinus pusillus,0.0010990578,Gyrohypnus atratus,0.004461367,Gyrohypnus angustatus,0.99372464
1467,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_28.jpg,Gyrohypnus angustatus,Gyrohypnus angustatus,Gyrohypnus atratus,1.5492116e-05,Gyrohypnus fracticornis,4.3776883e-05,Gyrohypnus angustatus,0.9999379
1468,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_35.jpg,Gyrohypnus angustatus,Gyrohypnus atratus,Leptacinus batychrus,0.047667816,Leptacinus pusillus,0.10947544,Gyrohypnus atratus,0.83084023
1469,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_36.jpg,Gyrohypnus angustatus,Gyrohypnus angustatus,Phacophallus parumpunctatus,0.0016693431,Gyrohypnus atratus,0.0036344256,Gyrohypnus angustatus,0.9939574
1470,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_4.jpg,Gyrohypnus angustatus,Gyrohypnus angustatus,Gyrohypnus fracticornis,0.00024104779,Phacophallus parumpunctatus,0.00046196702,Gyrohypnus angustatus,0.9990244
1471,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_42.jpg,Gyrohypnus angustatus,Gyrohypnus atratus,Leptacinus pusillus,0.00037665633,Gyrohypnus angustatus,0.054199893,Gyrohypnus atratus,0.9450299
1472,images_species/Gyrohypnus angustatus/Gyrohypnus angustatus_44.jpg,Gyrohypnus angustatus,Gyrohypnus angustatus,Xantholinus linearis,0.0017059585,Gyrohypnus atratus,0.10787723,Gyrohypnus angustatus,0.8880297
1473,images_species/Staphylinus caesareus/Staphylinus caesareus_11.jpg,Staphylinus caesareus,Staphylinus caesareus,Staphylinus dimidiaticornis,3.4814033e-07,Ocypus picipennis,7.4272697e-07,Staphylinus caesareus,0.9999987
1474,images_species/Staphylinus caesareus/Staphylinus caesareus_18.jpg,Staphylinus caesareus,Staphylinus caesareus,Staphylinus dimidiaticornis,7.505487e-05,Platydracus stercorarius,0.00010055796,Staphylinus caesareus,0.99982315
1475,images_species/Staphylinus caesareus/Staphylinus caesareus_2.jpg,Staphylinus caesareus,Staphylinus caesareus,Platydracus stercorarius,4.749553e-06,Staphylinus dimidiaticornis,0.011917822,Staphylinus caesareus,0.9880684
1476,images_species/Staphylinus caesareus/Staphylinus caesareus_8.jpg,Staphylinus caesareus,Staphylinus dimidiaticornis,Platydracus stercorarius,4.5253696e-06,Staphylinus caesareus,0.32022867,Staphylinus dimidiaticornis,0.679764
1477,images_species/Staphylinus caesareus/Staphylinus caesareus_9.jpg,Staphylinus caesareus,Staphylinus caesareus,Platydracus stercorarius,2.269026e-05,Platydracus latebricola,2.3708717e-05,Staphylinus caesareus,0.9999218
