,Filename,Prediction1,Prediction3
1358,images_genus/Philonthus/Philonthus cognatus_92.jpg,Philonthus,"[('Gabrius', 6.6928476e-07), ('Bisnius', 1.8387218e-06), ('Philonthus', 0.9999963)]"
1359,images_genus/Philonthus/Philonthus cognatus_93.jpg,Philonthus,"[('Acylophorus', 8.415172e-06), ('Bisnius', 1.3538098e-05), ('Philonthus', 0.999962)]"
1360,images_genus/Philonthus/Philonthus cognatus_94.jpg,Philonthus,"[('Euryporus', 0.00037049703), ('Acylophorus', 0.0051196436), ('Philonthus', 0.9944689)]"
1361,images_genus/Philonthus/Philonthus cognatus_95.jpg,Philonthus,"[('Paederidus', 5.4396637e-08), ('Acylophorus', 3.3797662e-07), ('Philonthus', 0.9999995)]"
1362,images_genus/Philonthus/Philonthus cognatus_96.jpg,Philonthus,"[('Euryporus', 2.2930725e-07), ('Acylophorus', 4.876656e-07), ('Philonthus', 0.9999993)]"
1363,images_genus/Philonthus/Philonthus cognatus_97.jpg,Philonthus,"[('Euryporus', 1.1905455e-06), ('Acylophorus', 1.7716388e-06), ('Philonthus', 0.99999535)]"
1364,images_genus/Philonthus/Philonthus cognatus_98.jpg,Philonthus,"[('Euryporus', 5.6430686e-08), ('Acylophorus', 2.003435e-07), ('Philonthus', 0.99999964)]"
1365,images_genus/Philonthus/Philonthus cognatus_99.jpg,Philonthus,"[('Acylophorus', 5.980628e-07), ('Paederidus', 1.2454291e-06), ('Philonthus', 0.9999969)]"
1366,images_genus/Philonthus/Philonthus concinnus_10.jpg,Philonthus,"[('Acylophorus', 4.109342e-08), ('Bisnius', 9.741257e-05), ('Philonthus', 0.9999026)]"
1367,images_genus/Philonthus/Philonthus concinnus_11.jpg,Philonthus,"[('Acylophorus', 1.4143021e-06), ('Bisnius', 0.003930906), ('Philonthus', 0.99606496)]"
1368,images_genus/Philonthus/Philonthus concinnus_12.jpg,Philonthus,"[('Gabrius', 5.0797976e-06), ('Bisnius', 0.02134277), ('Philonthus', 0.97864944)]"
1369,images_genus/Philonthus/Philonthus concinnus_13.jpg,Philonthus,"[('Heterothops', 8.69652e-06), ('Bisnius', 0.0043425746), ('Philonthus', 0.9956468)]"
1370,images_genus/Philonthus/Philonthus concinnus_14.jpg,Philonthus,"[('Quedius', 0.0003731605), ('Bisnius', 0.0052084266), ('Philonthus', 0.99438745)]"
1371,images_genus/Philonthus/Philonthus concinnus_15.jpg,Bisnius,"[('Gabrius', 3.032195e-06), ('Philonthus', 0.0011564142), ('Bisnius', 0.9988399)]"
1372,images_genus/Philonthus/Philonthus concinnus_16.jpg,Philonthus,"[('Heterothops', 5.0464945e-07), ('Bisnius', 0.002388727), ('Philonthus', 0.9976094)]"
1373,images_genus/Philonthus/Philonthus concinnus_17.jpg,Philonthus,"[('Heterothops', 2.348948e-05), ('Bisnius', 0.03522917), ('Philonthus', 0.9647391)]"
1374,images_genus/Philonthus/Philonthus concinnus_18.jpg,Philonthus,"[('Gabrius', 1.9592803e-06), ('Bisnius', 0.009956981), ('Philonthus', 0.99003685)]"
1375,images_genus/Philonthus/Philonthus concinnus_19.jpg,Philonthus,"[('Gabrius', 2.9419689e-05), ('Bisnius', 0.2585195), ('Philonthus', 0.7414458)]"
1376,images_genus/Philonthus/Philonthus concinnus_20.jpg,Philonthus,"[('Cafius', 2.624882e-07), ('Bisnius', 0.0023754782), ('Philonthus', 0.9976236)]"
1377,images_genus/Philonthus/Philonthus concinnus_7.jpg,Philonthus,"[('Gabrius', 3.2364795e-05), ('Bisnius', 0.1515956), ('Philonthus', 0.8483626)]"
1378,images_genus/Philonthus/Philonthus concinnus_8.jpg,Philonthus,"[('Gabrius', 9.006416e-07), ('Bisnius', 0.004261591), ('Philonthus', 0.9957366)]"
1379,images_genus/Philonthus/Philonthus concinnus_9.jpg,Philonthus,"[('Gabrius', 7.645709e-07), ('Bisnius', 0.021973424), ('Philonthus', 0.9780254)]"
1380,images_genus/Philonthus/Philonthus confinis_1.jpg,Philonthus,"[('Acylophorus', 0.0003760878), ('Bisnius', 0.00091196527), ('Philonthus', 0.99865603)]"
1381,images_genus/Philonthus/Philonthus confinis_2.jpg,Philonthus,"[('Acylophorus', 5.063859e-06), ('Bisnius', 0.0004018389), ('Philonthus', 0.9995925)]"
1382,images_genus/Philonthus/Philonthus confinis_3.jpg,Philonthus,"[('Acylophorus', 1.8368589e-06), ('Bisnius', 9.0906135e-05), ('Philonthus', 0.9999038)]"
1383,images_genus/Philonthus/Philonthus corruscus_2.jpg,Philonthus,"[('Bisnius', 1.3230398e-05), ('Gauropterus', 2.7425267e-05), ('Philonthus', 0.9999348)]"
1384,images_genus/Philonthus/Philonthus corruscus_3.jpg,Philonthus,"[('Gauropterus', 5.016476e-08), ('Acylophorus', 1.1698703e-07), ('Philonthus', 0.9999999)]"
1385,images_genus/Philonthus/Philonthus corruscus_4.jpg,Philonthus,"[('Acylophorus', 2.2746481e-07), ('Bisnius', 2.5929701e-05), ('Philonthus', 0.9999734)]"
1386,images_genus/Philonthus/Philonthus corruscus_5.jpg,Philonthus,"[('Gauropterus', 7.633987e-07), ('Acylophorus', 2.1991955e-06), ('Philonthus', 0.9999963)]"
1387,images_genus/Philonthus/Philonthus corvinus_10.jpg,Philonthus,"[('Gabrius', 2.8077771e-05), ('Bisnius', 0.0017993029), ('Philonthus', 0.9981634)]"
1388,images_genus/Philonthus/Philonthus corvinus_11.jpg,Philonthus,"[('Gabrius', 0.0007429506), ('Bisnius', 0.0031745676), ('Philonthus', 0.99606115)]"
1389,images_genus/Philonthus/Philonthus corvinus_4.jpg,Philonthus,"[('Gabrius', 6.660469e-06), ('Bisnius', 0.00019288342), ('Philonthus', 0.9997887)]"
1390,images_genus/Philonthus/Philonthus corvinus_5.jpg,Bisnius,"[('Gyrohypnus', 5.3738523e-07), ('Philonthus', 0.061883863), ('Bisnius', 0.9381145)]"
1391,images_genus/Philonthus/Philonthus corvinus_6.jpg,Bisnius,"[('Cafius', 3.1640168e-06), ('Philonthus', 0.35417828), ('Bisnius', 0.6458169)]"
1392,images_genus/Philonthus/Philonthus corvinus_7.jpg,Philonthus,"[('Gabrius', 0.0012230246), ('Bisnius', 0.10869572), ('Philonthus', 0.8899005)]"
1393,images_genus/Philonthus/Philonthus corvinus_8.jpg,Philonthus,"[('Gabrius', 0.00072771584), ('Bisnius', 0.27087), ('Philonthus', 0.72835606)]"
1394,images_genus/Philonthus/Philonthus corvinus_9.jpg,Bisnius,"[('Cafius', 3.675097e-07), ('Philonthus', 0.3999486), ('Bisnius', 0.6000505)]"
1395,images_genus/Philonthus/Philonthus cruentatus_10.jpg,Philonthus,"[('Euryporus', 1.130677e-07), ('Acylophorus', 1.0999083e-05), ('Philonthus', 0.9999888)]"
1396,images_genus/Philonthus/Philonthus cruentatus_11.jpg,Philonthus,"[('Acylophorus', 5.9969175e-08), ('Bisnius', 6.2754557e-06), ('Philonthus', 0.99999356)]"
1397,images_genus/Philonthus/Philonthus cruentatus_4.jpg,Philonthus,"[('Acylophorus', 3.837561e-08), ('Bisnius', 3.6423537e-06), ('Philonthus', 0.9999963)]"
1398,images_genus/Philonthus/Philonthus cruentatus_5.jpg,Philonthus,"[('Acylophorus', 2.3051541e-08), ('Bisnius', 3.1788534e-08), ('Philonthus', 1.0)]"
1399,images_genus/Philonthus/Philonthus cruentatus_6.jpg,Philonthus,"[('Acylophorus', 1.7138511e-07), ('Bisnius', 1.1885982e-06), ('Philonthus', 0.9999987)]"
1400,images_genus/Philonthus/Philonthus cruentatus_7.jpg,Philonthus,"[('Acylophorus', 3.6490313e-08), ('Bisnius', 1.9889727e-07), ('Philonthus', 0.99999976)]"
1401,images_genus/Philonthus/Philonthus cruentatus_8.jpg,Philonthus,"[('Paederidus', 3.2099208e-06), ('Acylophorus', 5.289399e-06), ('Philonthus', 0.9999876)]"
1402,images_genus/Philonthus/Philonthus cruentatus_9.jpg,Philonthus,"[('Acylophorus', 5.2345035e-07), ('Bisnius', 1.6658485e-05), ('Philonthus', 0.9999821)]"
1403,images_genus/Philonthus/Philonthus debilis_10.jpg,Philonthus,"[('Gabrius', 0.0077238344), ('Bisnius', 0.25059757), ('Philonthus', 0.7412919)]"
1404,images_genus/Philonthus/Philonthus debilis_11.jpg,Philonthus,"[('Heterothops', 4.0973846e-05), ('Bisnius', 0.075986296), ('Philonthus', 0.9239396)]"
1405,images_genus/Philonthus/Philonthus debilis_12.jpg,Philonthus,"[('Gabrius', 0.00038048113), ('Bisnius', 0.07420127), ('Philonthus', 0.92540115)]"
1406,images_genus/Philonthus/Philonthus debilis_13.jpg,Philonthus,"[('Gabrius', 0.00036310698), ('Bisnius', 0.09183125), ('Philonthus', 0.90778404)]"
1407,images_genus/Philonthus/Philonthus debilis_14.jpg,Philonthus,"[('Quedius', 3.5512821e-06), ('Bisnius', 0.0025372698), ('Philonthus', 0.9974558)]"
1408,images_genus/Philonthus/Philonthus debilis_15.jpg,Philonthus,"[('Heterothops', 0.0004658813), ('Bisnius', 0.2363661), ('Philonthus', 0.7628768)]"
1409,images_genus/Philonthus/Philonthus debilis_16.jpg,Bisnius,"[('Gabrius', 0.0006990969), ('Philonthus', 0.002912426), ('Bisnius', 0.9963703)]"
1410,images_genus/Philonthus/Philonthus debilis_17.jpg,Bisnius,"[('Gabrius', 0.0019780805), ('Philonthus', 0.2437231), ('Bisnius', 0.7542593)]"
1411,images_genus/Philonthus/Philonthus debilis_18.jpg,Philonthus,"[('Bisnius', 0.062298223), ('Gabrius', 0.20576705), ('Philonthus', 0.73186773)]"
1412,images_genus/Philonthus/Philonthus debilis_19.jpg,Bisnius,"[('Gabrius', 0.0023683829), ('Philonthus', 0.15743825), ('Bisnius', 0.8401861)]"
1413,images_genus/Philonthus/Philonthus debilis_20.jpg,Philonthus,"[('Gabrius', 0.00033621478), ('Bisnius', 0.033240523), ('Philonthus', 0.9664111)]"
1414,images_genus/Philonthus/Philonthus debilis_21.jpg,Philonthus,"[('Gabrius', 0.012948349), ('Bisnius', 0.047990452), ('Philonthus', 0.93903196)]"
1415,images_genus/Philonthus/Philonthus debilis_22.jpg,Bisnius,"[('Gabrius', 0.0015651445), ('Philonthus', 0.25537652), ('Bisnius', 0.7430269)]"
1416,images_genus/Philonthus/Philonthus debilis_23.jpg,Bisnius,"[('Philonthus', 0.0037371228), ('Gabrius', 0.004196626), ('Bisnius', 0.99158996)]"
1417,images_genus/Philonthus/Philonthus debilis_24.jpg,Philonthus,"[('Heterothops', 1.9349456e-05), ('Bisnius', 0.0020559023), ('Philonthus', 0.9979145)]"
1418,images_genus/Philonthus/Philonthus debilis_25.jpg,Bisnius,"[('Gabrius', 0.0021668484), ('Philonthus', 0.17243), ('Bisnius', 0.82487446)]"
1419,images_genus/Philonthus/Philonthus debilis_26.jpg,Bisnius,"[('Gabrius', 2.4390083e-05), ('Philonthus', 0.00016207702), ('Bisnius', 0.99981135)]"
1420,images_genus/Philonthus/Philonthus debilis_27.jpg,Philonthus,"[('Gabrius', 1.21897265e-05), ('Bisnius', 0.029569447), ('Philonthus', 0.9704056)]"
1421,images_genus/Philonthus/Philonthus debilis_28.jpg,Bisnius,"[('Gabrius', 0.00019349511), ('Philonthus', 0.25682816), ('Bisnius', 0.7428905)]"
1422,images_genus/Philonthus/Philonthus debilis_29.jpg,Philonthus,"[('Gabrius', 0.0005717142), ('Bisnius', 0.031180918), ('Philonthus', 0.967951)]"
1423,images_genus/Philonthus/Philonthus decorus_22.jpg,Philonthus,"[('Gabrius', 4.5921242e-05), ('Bisnius', 0.08292927), ('Philonthus', 0.9169201)]"
1424,images_genus/Philonthus/Philonthus decorus_23.jpg,Philonthus,"[('Gabrius', 0.00025995614), ('Acylophorus', 0.0011959756), ('Philonthus', 0.9971123)]"
1425,images_genus/Philonthus/Philonthus decorus_24.jpg,Philonthus,"[('Tasgius', 6.5853405e-05), ('Ocypus', 0.003577275), ('Philonthus', 0.9963142)]"
1426,images_genus/Philonthus/Philonthus decorus_25.jpg,Ontholestes,"[('Philonthus', 0.0006599319), ('Dinothenarus', 0.007864089), ('Ontholestes', 0.99091107)]"
1427,images_genus/Philonthus/Philonthus decorus_26.jpg,Philonthus,"[('Ocypus', 0.00031801182), ('Bisnius', 0.022911083), ('Philonthus', 0.976348)]"
1428,images_genus/Philonthus/Philonthus decorus_27.jpg,Philonthus,"[('Tasgius', 0.013960524), ('Bisnius', 0.05170668), ('Philonthus', 0.927086)]"
1429,images_genus/Philonthus/Philonthus decorus_28.jpg,Philonthus,"[('Bisnius', 0.010713107), ('Ocypus', 0.031551432), ('Philonthus', 0.9398494)]"
1430,images_genus/Philonthus/Philonthus decorus_29.jpg,Ontholestes,"[('Bisnius', 0.15548372), ('Philonthus', 0.28184918), ('Ontholestes', 0.31013834)]"
1431,images_genus/Philonthus/Philonthus decorus_30.jpg,Philonthus,"[('Ocypus', 0.0043992237), ('Bisnius', 0.050583906), ('Philonthus', 0.9423144)]"
1432,images_genus/Philonthus/Philonthus decorus_31.jpg,Philonthus,"[('Ontholestes', 0.00049433444), ('Bisnius', 0.001726582), ('Philonthus', 0.9970583)]"
1433,images_genus/Philonthus/Philonthus decorus_32.jpg,Philonthus,"[('Ocypus', 1.514166e-05), ('Bisnius', 0.0013547587), ('Philonthus', 0.9985819)]"
1434,images_genus/Philonthus/Philonthus decorus_33.jpg,Philonthus,"[('Bisnius', 0.00015394724), ('Ocypus', 0.00036038778), ('Philonthus', 0.99943894)]"
1435,images_genus/Philonthus/Philonthus decorus_34.jpg,Philonthus,"[('Ocypus', 0.00055515557), ('Bisnius', 0.0008705882), ('Philonthus', 0.99763465)]"
1436,images_genus/Philonthus/Philonthus decorus_35.jpg,Philonthus,"[('Gabrius', 0.0026738646), ('Ocypus', 0.005359736), ('Philonthus', 0.99029726)]"
1437,images_genus/Philonthus/Philonthus decorus_36.jpg,Philonthus,"[('Gabrius', 0.0005212984), ('Bisnius', 0.029036773), ('Philonthus', 0.97034395)]"
1438,images_genus/Philonthus/Philonthus decorus_37.jpg,Philonthus,"[('Velleius', 0.0007368252), ('Ocypus', 0.0011662662), ('Philonthus', 0.9973264)]"
1439,images_genus/Philonthus/Philonthus decorus_38.jpg,Dinothenarus,"[('Ontholestes', 0.049074873), ('Philonthus', 0.06653719), ('Dinothenarus', 0.76528966)]"
1440,images_genus/Philonthus/Philonthus decorus_39.jpg,Philonthus,"[('Tasgius', 0.00024712802), ('Ocypus', 0.0062160725), ('Philonthus', 0.9932261)]"
1441,images_genus/Philonthus/Philonthus decorus_40.jpg,Philonthus,"[('Bisnius', 8.023699e-06), ('Ocypus', 6.9937145e-05), ('Philonthus', 0.9999212)]"
1442,images_genus/Philonthus/Philonthus decorus_41.jpg,Philonthus,"[('Tasgius', 0.0004820324), ('Bisnius', 0.03709278), ('Philonthus', 0.96105576)]"
1443,images_genus/Philonthus/Philonthus decorus_42.jpg,Philonthus,"[('Ocypus', 9.68529e-07), ('Bisnius', 2.3879463e-06), ('Philonthus', 0.99999535)]"
1444,images_genus/Philonthus/Philonthus decorus_43.jpg,Bisnius,"[('Tasgius', 0.0028110126), ('Philonthus', 0.42043445), ('Bisnius', 0.57320106)]"
1445,images_genus/Philonthus/Philonthus decorus_44.jpg,Ocypus,"[('Tasgius', 0.037517127), ('Philonthus', 0.058231764), ('Ocypus', 0.8843077)]"
1446,images_genus/Philonthus/Philonthus decorus_45.jpg,Philonthus,"[('Bisnius', 1.8498384e-05), ('Ocypus', 0.000119003584), ('Philonthus', 0.9998436)]"
1447,images_genus/Philonthus/Philonthus decorus_46.jpg,Philonthus,"[('Ocypus', 0.00028067591), ('Bisnius', 0.0033106247), ('Philonthus', 0.9963224)]"
1448,images_genus/Philonthus/Philonthus decorus_47.jpg,Philonthus,"[('Gabrius', 0.0019086356), ('Bisnius', 0.07140574), ('Philonthus', 0.9245557)]"
1449,images_genus/Philonthus/Philonthus decorus_48.jpg,Bisnius,"[('Gabrius', 0.0016484172), ('Philonthus', 0.13743076), ('Bisnius', 0.8595716)]"
1450,images_genus/Philonthus/Philonthus decorus_49.jpg,Philonthus,"[('Ocypus', 3.3360913e-05), ('Bisnius', 7.016118e-05), ('Philonthus', 0.9998921)]"
1451,images_genus/Philonthus/Philonthus decorus_50.jpg,Philonthus,"[('Creophilus', 0.000114505725), ('Velleius', 0.00018012509), ('Philonthus', 0.99958676)]"
1452,images_genus/Philonthus/Philonthus decorus_51.jpg,Philonthus,"[('Velleius', 2.5061867e-05), ('Ocypus', 8.743655e-05), ('Philonthus', 0.9998491)]"
1453,images_genus/Philonthus/Philonthus decorus_52.jpg,Philonthus,"[('Ocypus', 3.780081e-05), ('Bisnius', 0.018694771), ('Philonthus', 0.9812138)]"
1454,images_genus/Philonthus/Philonthus decorus_53.jpg,Philonthus,"[('Acylophorus', 3.0516355e-06), ('Bisnius', 4.148109e-05), ('Philonthus', 0.9999485)]"
1455,images_genus/Philonthus/Philonthus decorus_54.jpg,Philonthus,"[('Ocypus', 1.8268007e-05), ('Bisnius', 0.0043646116), ('Philonthus', 0.99559516)]"
1456,images_genus/Philonthus/Philonthus decorus_55.jpg,Philonthus,"[('Ocypus', 0.00021031551), ('Bisnius', 0.0015313809), ('Philonthus', 0.998184)]"
1457,images_genus/Philonthus/Philonthus decorus_56.jpg,Philonthus,"[('Tasgius', 0.013202565), ('Quedius', 0.01322328), ('Philonthus', 0.94323)]"
1458,images_genus/Philonthus/Philonthus decorus_57.jpg,Philonthus,"[('Gabrius', 3.3172103e-06), ('Bisnius', 0.00061767496), ('Philonthus', 0.9993728)]"
1459,images_genus/Philonthus/Philonthus decorus_58.jpg,Philonthus,"[('Bisnius', 1.6742724e-05), ('Ocypus', 6.738829e-05), ('Philonthus', 0.9999088)]"
1460,images_genus/Philonthus/Philonthus decorus_59.jpg,Philonthus,"[('Creophilus', 0.0005550703), ('Velleius', 0.00061161054), ('Philonthus', 0.9966703)]"
1461,images_genus/Philonthus/Philonthus decorus_60.jpg,Philonthus,"[('Velleius', 0.00021491612), ('Ocypus', 0.0015301809), ('Philonthus', 0.9982079)]"
1462,images_genus/Philonthus/Philonthus decorus_61.jpg,Philonthus,"[('Velleius', 2.4228078e-05), ('Ocypus', 3.1324384e-05), ('Philonthus', 0.99992466)]"
1463,images_genus/Philonthus/Philonthus decorus_62.jpg,Philonthus,"[('Gabrius', 0.00029924652), ('Bisnius', 0.00049755577), ('Philonthus', 0.9991417)]"
1464,images_genus/Philonthus/Philonthus decorus_63.jpg,Philonthus,"[('Ocypus', 0.00037375468), ('Bisnius', 0.10945372), ('Philonthus', 0.8898444)]"
1465,images_genus/Philonthus/Philonthus decorus_64.jpg,Philonthus,"[('Gabrius', 1.670319e-05), ('Bisnius', 0.009969732), ('Philonthus', 0.98997355)]"
1466,images_genus/Philonthus/Philonthus decorus_65.jpg,Philonthus,"[('Gabrius', 0.00013911711), ('Bisnius', 0.0009944717), ('Philonthus', 0.9985526)]"
1467,images_genus/Philonthus/Philonthus decorus_66.jpg,Philonthus,"[('Ocypus', 0.00017143515), ('Gabrius', 0.00023145501), ('Philonthus', 0.99930716)]"
1468,images_genus/Philonthus/Philonthus discoideus_10.jpg,Philonthus,"[('Gabrius', 4.5920595e-05), ('Bisnius', 0.00097588473), ('Philonthus', 0.9989316)]"
1469,images_genus/Philonthus/Philonthus discoideus_11.jpg,Philonthus,"[('Gabrius', 4.853483e-06), ('Bisnius', 0.005519466), ('Philonthus', 0.9944718)]"
1470,images_genus/Philonthus/Philonthus discoideus_12.jpg,Gabrius,"[('Heterothops', 0.00028743828), ('Philonthus', 0.000370822), ('Gabrius', 0.99931693)]"
1471,images_genus/Philonthus/Philonthus discoideus_13.jpg,Philonthus,"[('Quedius', 0.0012729672), ('Bisnius', 0.03515496), ('Philonthus', 0.96254176)]"
1472,images_genus/Philonthus/Philonthus discoideus_14.jpg,Philonthus,"[('Quedius', 0.0024863845), ('Bisnius', 0.20982443), ('Philonthus', 0.78650886)]"
1473,images_genus/Philonthus/Philonthus discoideus_15.jpg,Philonthus,"[('Heterothops', 0.00037806202), ('Bisnius', 0.014021714), ('Philonthus', 0.98556906)]"
1474,images_genus/Philonthus/Philonthus discoideus_16.jpg,Philonthus,"[('Heterothops', 4.7462465e-05), ('Bisnius', 0.00039776228), ('Philonthus', 0.9995221)]"
1475,images_genus/Philonthus/Philonthus discoideus_17.jpg,Philonthus,"[('Heterothops', 0.0016234724), ('Bisnius', 0.0021144368), ('Philonthus', 0.99407744)]"
1476,images_genus/Philonthus/Philonthus discoideus_18.jpg,Philonthus,"[('Quedius', 7.7033865e-06), ('Bisnius', 0.005663276), ('Philonthus', 0.9943066)]"
1477,images_genus/Philonthus/Philonthus discoideus_19.jpg,Philonthus,"[('Heterothops', 0.0018118799), ('Bisnius', 0.006654514), ('Philonthus', 0.99022233)]"
1478,images_genus/Philonthus/Philonthus discoideus_20.jpg,Philonthus,"[('Gabrius', 0.002108014), ('Gyrohypnus', 0.0033180858), ('Philonthus', 0.9927368)]"
1479,images_genus/Philonthus/Philonthus discoideus_21.jpg,Bisnius,"[('Gabrius', 0.00022269283), ('Philonthus', 0.29658955), ('Bisnius', 0.7031602)]"
1480,images_genus/Philonthus/Philonthus discoideus_22.jpg,Philonthus,"[('Gabrius', 0.00013823477), ('Bisnius', 0.0017282387), ('Philonthus', 0.998114)]"
1481,images_genus/Philonthus/Philonthus discoideus_23.jpg,Philonthus,"[('Heterothops', 0.00014371131), ('Gabrius', 0.0006432769), ('Philonthus', 0.999099)]"
1482,images_genus/Philonthus/Philonthus discoideus_24.jpg,Philonthus,"[('Bisnius', 0.0049985936), ('Heterothops', 0.0057726703), ('Philonthus', 0.9871661)]"
1483,images_genus/Philonthus/Philonthus discoideus_25.jpg,Bisnius,"[('Gyrohypnus', 3.398288e-05), ('Philonthus', 0.009417094), ('Bisnius', 0.99054366)]"
1484,images_genus/Philonthus/Philonthus discoideus_26.jpg,Philonthus,"[('Gabrius', 6.3918305e-05), ('Bisnius', 0.00040380625), ('Philonthus', 0.9994649)]"
1485,images_genus/Philonthus/Philonthus discoideus_27.jpg,Philonthus,"[('Quedius', 4.79002e-05), ('Bisnius', 0.005857818), ('Philonthus', 0.99407744)]"
1486,images_genus/Philonthus/Philonthus discoideus_28.jpg,Philonthus,"[('Bisnius', 0.0005198753), ('Gabrius', 0.002035557), ('Philonthus', 0.99742883)]"
1487,images_genus/Philonthus/Philonthus discoideus_29.jpg,Philonthus,"[('Heterothops', 0.0008773047), ('Bisnius', 0.0133935055), ('Philonthus', 0.9857131)]"
1488,images_genus/Philonthus/Philonthus ebeninus_3.jpg,Philonthus,"[('Acylophorus', 2.2424306e-08), ('Bisnius', 0.0005409221), ('Philonthus', 0.9994591)]"
1489,images_genus/Philonthus/Philonthus ebeninus_4.jpg,Philonthus,"[('Gabrius', 4.5352186e-07), ('Bisnius', 0.0020664854), ('Philonthus', 0.99793243)]"
1490,images_genus/Philonthus/Philonthus ebeninus_5.jpg,Philonthus,"[('Quedius', 2.453888e-06), ('Bisnius', 4.0055413e-05), ('Philonthus', 0.99995553)]"
1491,images_genus/Philonthus/Philonthus ebeninus_6.jpg,Philonthus,"[('Euryporus', 0.00025505899), ('Bisnius', 0.0017981249), ('Philonthus', 0.99769634)]"
1492,images_genus/Philonthus/Philonthus ebeninus_7.jpg,Bisnius,"[('Cafius', 7.057206e-06), ('Philonthus', 0.3470474), ('Bisnius', 0.6529393)]"
1493,images_genus/Philonthus/Philonthus ebeninus_8.jpg,Philonthus,"[('Gabrius', 4.3488527e-07), ('Bisnius', 4.670724e-06), ('Philonthus', 0.9999945)]"
1494,images_genus/Philonthus/Philonthus fumarius_10.jpg,Philonthus,"[('Acylophorus', 9.593081e-06), ('Bisnius', 0.0016807424), ('Philonthus', 0.99829787)]"
1495,images_genus/Philonthus/Philonthus fumarius_11.jpg,Philonthus,"[('Acylophorus', 1.8616407e-05), ('Bisnius', 0.005554273), ('Philonthus', 0.99438524)]"
1496,images_genus/Philonthus/Philonthus fumarius_12.jpg,Philonthus,"[('Gabrius', 0.00021832279), ('Bisnius', 0.0002906628), ('Philonthus', 0.99948895)]"
1497,images_genus/Philonthus/Philonthus fumarius_13.jpg,Philonthus,"[('Bisnius', 0.0001311265), ('Gabrius', 0.0006029051), ('Philonthus', 0.9992526)]"
1498,images_genus/Philonthus/Philonthus fumarius_14.jpg,Philonthus,"[('Gabrius', 0.0001303513), ('Bisnius', 0.030758273), ('Philonthus', 0.96899736)]"
1499,images_genus/Philonthus/Philonthus fumarius_15.jpg,Philonthus,"[('Gabrius', 0.00024865454), ('Bisnius', 0.00036057533), ('Philonthus', 0.9993766)]"
1500,images_genus/Philonthus/Philonthus fumarius_16.jpg,Philonthus,"[('Gabrius', 0.0010116778), ('Bisnius', 0.0057103704), ('Philonthus', 0.99327517)]"
1501,images_genus/Philonthus/Philonthus fumarius_17.jpg,Philonthus,"[('Gabrius', 0.067225), ('Bisnius', 0.33668864), ('Philonthus', 0.59596086)]"
1502,images_genus/Philonthus/Philonthus fumarius_18.jpg,Philonthus,"[('Gabrius', 0.00032832264), ('Bisnius', 0.0009514184), ('Philonthus', 0.9985259)]"
1503,images_genus/Philonthus/Philonthus fumarius_19.jpg,Philonthus,"[('Gabrius', 0.020309512), ('Bisnius', 0.02950882), ('Philonthus', 0.95013994)]"
1504,images_genus/Philonthus/Philonthus fumarius_20.jpg,Philonthus,"[('Gabrius', 0.00034787887), ('Bisnius', 0.006564675), ('Philonthus', 0.99307585)]"
1505,images_genus/Philonthus/Philonthus fumarius_21.jpg,Philonthus,"[('Gabrius', 0.001737135), ('Bisnius', 0.07445043), ('Philonthus', 0.92376566)]"
1506,images_genus/Philonthus/Philonthus fumarius_22.jpg,Philonthus,"[('Gabrius', 0.0057847123), ('Bisnius', 0.06923903), ('Philonthus', 0.9244919)]"
1507,images_genus/Philonthus/Philonthus fumarius_23.jpg,Philonthus,"[('Gabrius', 8.0413374e-05), ('Bisnius', 0.000147173), ('Philonthus', 0.99976104)]"
1508,images_genus/Philonthus/Philonthus fumarius_8.jpg,Philonthus,"[('Gabrius', 0.001864841), ('Bisnius', 0.0024541665), ('Philonthus', 0.99566525)]"
1509,images_genus/Philonthus/Philonthus fumarius_9.jpg,Philonthus,"[('Gabrius', 0.003363227), ('Bisnius', 0.016846322), ('Philonthus', 0.9790229)]"
1510,images_genus/Philonthus/Philonthus furcifer_10.jpg,Bisnius,"[('Gabrius', 0.0041392827), ('Philonthus', 0.010261886), ('Bisnius', 0.9842875)]"
1511,images_genus/Philonthus/Philonthus furcifer_11.jpg,Bisnius,"[('Gabrius', 0.026181605), ('Philonthus', 0.046217136), ('Bisnius', 0.92613924)]"
1512,images_genus/Philonthus/Philonthus furcifer_4.jpg,Bisnius,"[('Gabrius', 7.201534e-05), ('Philonthus', 0.0004828727), ('Bisnius', 0.99934024)]"
1513,images_genus/Philonthus/Philonthus furcifer_5.jpg,Philonthus,"[('Cafius', 0.0008552721), ('Bisnius', 0.08533209), ('Philonthus', 0.91279155)]"
1514,images_genus/Philonthus/Philonthus furcifer_6.jpg,Bisnius,"[('Gabrius', 3.8357066e-06), ('Philonthus', 0.00052392064), ('Bisnius', 0.99946636)]"
1515,images_genus/Philonthus/Philonthus furcifer_7.jpg,Philonthus,"[('Acylophorus', 5.2000098e-05), ('Bisnius', 0.0109212855), ('Philonthus', 0.988997)]"
1516,images_genus/Philonthus/Philonthus furcifer_8.jpg,Philonthus,"[('Cafius', 0.00016854881), ('Bisnius', 0.04867861), ('Philonthus', 0.9509804)]"
1517,images_genus/Philonthus/Philonthus furcifer_9.jpg,Philonthus,"[('Bisnius', 0.003360351), ('Gabrius', 0.003804256), ('Philonthus', 0.99270016)]"
