,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
1735,images_species/Bisnius cephalotes/Bisnius cephalotes_85.jpg,Bisnius cephalotes,Ocypus aeneocephalus,Cafius xantholoma,1.3169758e-07,Heterothops quadripunctulus,2.86654e-06,Ocypus aeneocephalus,0.9999968
1736,images_species/Bisnius cephalotes/Bisnius cephalotes_86.jpg,Bisnius cephalotes,Ocypus aeneocephalus,Quedius semiaeneus,9.126306e-06,Ocypus ophthalmicus,0.00060978846,Ocypus aeneocephalus,0.9993724
1737,images_species/Bisnius cephalotes/Bisnius cephalotes_96.jpg,Bisnius cephalotes,Ocypus aeneocephalus,Ocypus ophthalmicus,1.2718242e-07,Heterothops quadripunctulus,2.2426984e-05,Ocypus aeneocephalus,0.99997735
1738,images_species/Philonthus fumarius/Philonthus fumarius_13.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus rectangulus,1.3782528e-05,Philonthus mannerheimi,1.7029135e-05,Heterothops quadripunctulus,0.9999621
1739,images_species/Philonthus fumarius/Philonthus fumarius_14.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus rectangulus,2.4902933e-05,Philonthus succicola,2.8256693e-05,Heterothops quadripunctulus,0.9999218
1740,images_species/Philonthus fumarius/Philonthus fumarius_21.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus rectangulus,5.169832e-06,Philonthus succicola,6.831803e-06,Heterothops quadripunctulus,0.99997807
1741,images_species/Philonthus fumarius/Philonthus fumarius_22.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus rectangulus,1.0822964e-05,Ocypus aeneocephalus,6.151282e-05,Heterothops quadripunctulus,0.9999136
1742,images_species/Philonthus fumarius/Philonthus fumarius_31.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus mannerheimi,3.7058946e-06,Philonthus rectangulus,4.5688603e-06,Heterothops quadripunctulus,0.9999875
1743,images_species/Philonthus fumarius/Philonthus fumarius_34.jpg,Philonthus fumarius,Heterothops quadripunctulus,Platydracus fulvipes,7.0370775e-06,Philonthus rectangulus,1.6306614e-05,Heterothops quadripunctulus,0.99996126
1744,images_species/Philonthus fumarius/Philonthus fumarius_36.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus rectangulus,7.605715e-06,Philonthus addendus,1.3186391e-05,Heterothops quadripunctulus,0.9999685
1745,images_species/Philonthus fumarius/Philonthus fumarius_37.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus succicola,3.0618216e-05,Philonthus rectangulus,6.108195e-05,Heterothops quadripunctulus,0.99987566
1746,images_species/Philonthus fumarius/Philonthus fumarius_38.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus mannerheimi,2.2306415e-06,Philonthus rectangulus,2.6218067e-06,Heterothops quadripunctulus,0.9999919
1747,images_species/Philonthus fumarius/Philonthus fumarius_44.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus mannerheimi,5.6848614e-05,Philonthus rectangulus,0.00011161777,Heterothops quadripunctulus,0.99974364
1748,images_species/Philonthus fumarius/Philonthus fumarius_51.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus mannerheimi,1.9161382e-06,Philonthus succicola,3.6087267e-06,Heterothops quadripunctulus,0.99999285
1749,images_species/Philonthus fumarius/Philonthus fumarius_55.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus addendus,4.0595882e-07,Philonthus rectangulus,5.3520375e-07,Heterothops quadripunctulus,0.99999833
1750,images_species/Philonthus fumarius/Philonthus fumarius_56.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus addendus,0.00018279055,Philonthus rectangulus,0.00084813917,Heterothops quadripunctulus,0.998852
1751,images_species/Philonthus fumarius/Philonthus fumarius_65.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus succicola,4.9620314e-05,Philonthus rectangulus,0.00024567105,Heterothops quadripunctulus,0.9996382
1752,images_species/Philonthus fumarius/Philonthus fumarius_72.jpg,Philonthus fumarius,Heterothops quadripunctulus,Quedius auricomus,0.0013339953,Philonthus succicola,0.012037347,Heterothops quadripunctulus,0.9838536
1753,images_species/Philonthus fumarius/Philonthus fumarius_75.jpg,Philonthus fumarius,Heterothops quadripunctulus,Philonthus rectangulus,7.797204e-05,Philonthus succicola,0.000106942185,Heterothops quadripunctulus,0.9997365
1754,images_species/Lathrobium rufipenne/Lathrobium rufipenne_103.jpg,Lathrobium rufipenne,Bisnius subuliformis,Philonthus mannerheimi,2.2340672e-07,Quedius levicollis,1.2626183e-06,Bisnius subuliformis,0.9999982
1755,images_species/Lathrobium rufipenne/Lathrobium rufipenne_12.jpg,Lathrobium rufipenne,Bisnius subuliformis,Lobrathium multipunctum,1.054089e-08,Quedius levicollis,3.112794e-08,Bisnius subuliformis,1.0
1756,images_species/Lathrobium rufipenne/Lathrobium rufipenne_16.jpg,Lathrobium rufipenne,Bisnius subuliformis,Ochthephilum fracticorne,5.7930706e-06,Platydracus fulvipes,7.4390177e-06,Bisnius subuliformis,0.9999784
1757,images_species/Lathrobium rufipenne/Lathrobium rufipenne_23.jpg,Lathrobium rufipenne,Bisnius subuliformis,Quedius suturalis,1.2501273e-07,Ochthephilum fracticorne,2.7132592e-07,Bisnius subuliformis,0.9999995
1758,images_species/Lathrobium rufipenne/Lathrobium rufipenne_37.jpg,Lathrobium rufipenne,Bisnius subuliformis,Ochthephilum fracticorne,6.8475833e-07,Paederus riparius,2.4640922e-06,Bisnius subuliformis,0.9999958
1759,images_species/Lathrobium rufipenne/Lathrobium rufipenne_42.jpg,Lathrobium rufipenne,Bisnius subuliformis,Quedius suturalis,1.6011281e-08,Paederus riparius,5.1778688e-08,Bisnius subuliformis,0.9999999
1760,images_species/Lathrobium rufipenne/Lathrobium rufipenne_45.jpg,Lathrobium rufipenne,Bisnius subuliformis,Lathrobium geminum,6.571305e-09,Ochthephilum fracticorne,6.737864e-08,Bisnius subuliformis,0.9999999
1761,images_species/Lathrobium rufipenne/Lathrobium rufipenne_47.jpg,Lathrobium rufipenne,Bisnius subuliformis,Ochthephilum fracticorne,2.3916382e-07,Quedius suturalis,8.112914e-07,Bisnius subuliformis,0.99999774
1762,images_species/Lathrobium rufipenne/Lathrobium rufipenne_48.jpg,Lathrobium rufipenne,Bisnius subuliformis,Paederus riparius,4.6236095e-05,Ochthephilum fracticorne,8.799174e-05,Bisnius subuliformis,0.9998443
1763,images_species/Lathrobium rufipenne/Lathrobium rufipenne_52.jpg,Lathrobium rufipenne,Bisnius subuliformis,Quedius suturalis,2.7668388e-08,Ochthephilum fracticorne,5.1788565e-08,Bisnius subuliformis,0.9999999
1764,images_species/Lathrobium rufipenne/Lathrobium rufipenne_53.jpg,Lathrobium rufipenne,Bisnius subuliformis,Lathrobium geminum,6.8297425e-08,Platydracus fulvipes,7.592928e-08,Bisnius subuliformis,0.99999976
1765,images_species/Lathrobium rufipenne/Lathrobium rufipenne_54.jpg,Lathrobium rufipenne,Bisnius subuliformis,Quedius levicollis,3.131247e-08,Quedius suturalis,3.836726e-08,Bisnius subuliformis,0.9999999
1766,images_species/Lathrobium rufipenne/Lathrobium rufipenne_56.jpg,Lathrobium rufipenne,Bisnius subuliformis,Quedius suturalis,7.4639875e-06,Ochthephilum fracticorne,1.16661295e-05,Bisnius subuliformis,0.9999782
1767,images_species/Lathrobium rufipenne/Lathrobium rufipenne_64.jpg,Lathrobium rufipenne,Bisnius subuliformis,Ochthephilum fracticorne,4.8504813e-09,Platydracus fulvipes,1.734574e-08,Bisnius subuliformis,1.0
1768,images_species/Lathrobium rufipenne/Lathrobium rufipenne_69.jpg,Lathrobium rufipenne,Bisnius subuliformis,Ochthephilum fracticorne,1.7269427e-07,Quedius levicollis,4.6078824e-07,Bisnius subuliformis,0.99999905
1769,images_species/Lathrobium rufipenne/Lathrobium rufipenne_70.jpg,Lathrobium rufipenne,Bisnius subuliformis,Philonthus mannerheimi,2.8066541e-08,Quedius levicollis,3.5196769e-07,Bisnius subuliformis,0.9999995
1770,images_species/Lathrobium rufipenne/Lathrobium rufipenne_71.jpg,Lathrobium rufipenne,Ochthephilum fracticorne,Ocypus ophthalmicus,4.66426e-07,Philonthus nitidicollis,0.017639725,Ochthephilum fracticorne,0.9823596
1771,images_species/Lathrobium rufipenne/Lathrobium rufipenne_72.jpg,Lathrobium rufipenne,Bisnius subuliformis,Paederus riparius,4.68418e-08,Ochthephilum fracticorne,5.066691e-08,Bisnius subuliformis,0.9999999
1772,images_species/Lathrobium rufipenne/Lathrobium rufipenne_74.jpg,Lathrobium rufipenne,Bisnius subuliformis,Paederus riparius,6.991026e-08,Quedius suturalis,7.4284785e-08,Bisnius subuliformis,0.99999976
1773,images_species/Lathrobium rufipenne/Lathrobium rufipenne_79.jpg,Lathrobium rufipenne,Bisnius subuliformis,Platydracus fulvipes,2.0564248e-06,Quedius levicollis,2.0909592e-06,Bisnius subuliformis,0.99999523
1774,images_species/Lathrobium rufipenne/Lathrobium rufipenne_89.jpg,Lathrobium rufipenne,Bisnius subuliformis,Ochthephilum fracticorne,5.117735e-07,Quedius suturalis,4.494423e-06,Bisnius subuliformis,0.99999464
1775,images_species/Lathrobium rufipenne/Lathrobium rufipenne_91.jpg,Lathrobium rufipenne,Bisnius subuliformis,Quedius auricomus,3.650447e-07,Quedius levicollis,4.110587e-07,Bisnius subuliformis,0.99999905
1776,images_species/Ocypus picipennis/Ocypus picipennis_10.jpg,Ocypus picipennis,Philonthus mannerheimi,Philonthus tenuicornis,4.026548e-08,Paederus riparius,2.091197e-07,Philonthus mannerheimi,0.99999976
1777,images_species/Ocypus picipennis/Ocypus picipennis_24.jpg,Ocypus picipennis,Philonthus mannerheimi,Lobrathium multipunctum,1.23996115e-05,Heterothops praevius,2.3669078e-05,Philonthus mannerheimi,0.9999527
1778,images_species/Ocypus picipennis/Ocypus picipennis_27.jpg,Ocypus picipennis,Philonthus mannerheimi,Philonthus carbonarius,2.1447825e-08,Heterothops praevius,1.7177653e-07,Philonthus mannerheimi,0.99999976
1779,images_species/Ocypus picipennis/Ocypus picipennis_30.jpg,Ocypus picipennis,Philonthus mannerheimi,Lobrathium multipunctum,2.9595718e-08,Heterothops praevius,3.4353512e-08,Philonthus mannerheimi,1.0
1780,images_species/Ocypus picipennis/Ocypus picipennis_37.jpg,Ocypus picipennis,Philonthus mannerheimi,Lobrathium multipunctum,2.6035792e-08,Heterothops praevius,6.4990577e-06,Philonthus mannerheimi,0.99999344
1781,images_species/Ocypus picipennis/Ocypus picipennis_39.jpg,Ocypus picipennis,Philonthus mannerheimi,Heterothops praevius,8.669658e-06,Philonthus carbonarius,2.859385e-05,Philonthus mannerheimi,0.9999614
1782,images_species/Ocypus picipennis/Ocypus picipennis_43.jpg,Ocypus picipennis,Philonthus mannerheimi,Heterothops quadripunctulus,3.877451e-09,Heterothops praevius,9.282208e-08,Philonthus mannerheimi,0.9999999
1783,images_species/Ocypus picipennis/Ocypus picipennis_47.jpg,Ocypus picipennis,Philonthus mannerheimi,Philonthus tenuicornis,2.860984e-09,Philonthus carbonarius,2.1949253e-07,Philonthus mannerheimi,0.99999976
1784,images_species/Ocypus picipennis/Ocypus picipennis_5.jpg,Ocypus picipennis,Philonthus mannerheimi,Philonthus carbonarius,9.267718e-08,Heterothops praevius,1.04598804e-07,Philonthus mannerheimi,0.99999976
1785,images_species/Ocypus picipennis/Ocypus picipennis_54.jpg,Ocypus picipennis,Philonthus mannerheimi,Heterothops praevius,1.4669686e-06,Philonthus carbonarius,2.7893846e-06,Philonthus mannerheimi,0.9999938
1786,images_species/Astenus lyonessius/Astenus lyonessius_102.jpg,Astenus lyonessius,Philonthus punctus,Megalinus glabratus,6.388576e-07,Quedius semiaeneus,1.5825109e-06,Philonthus punctus,0.999997
1787,images_species/Astenus lyonessius/Astenus lyonessius_110.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,0.00013870363,Quedius maurorufus,0.0055273506,Philonthus punctus,0.99420893
1788,images_species/Astenus lyonessius/Astenus lyonessius_114.jpg,Astenus lyonessius,Philonthus punctus,Quedius semiaeneus,3.8305608e-09,Quedius maurorufus,5.6508807e-06,Philonthus punctus,0.9999944
1789,images_species/Astenus lyonessius/Astenus lyonessius_117.jpg,Astenus lyonessius,Philonthus punctus,Quedius maurorufus,0.0006527376,Quedius semiaeneus,0.0024791898,Philonthus punctus,0.9968503
1790,images_species/Astenus lyonessius/Astenus lyonessius_136.jpg,Astenus lyonessius,Philonthus punctus,Othius punctulatus,1.7227575e-07,Quedius maurorufus,3.055556e-05,Philonthus punctus,0.9999691
1791,images_species/Astenus lyonessius/Astenus lyonessius_141.jpg,Astenus lyonessius,Philonthus punctus,Quedius maurorufus,2.3521215e-08,Othius punctulatus,4.5660116e-08,Philonthus punctus,0.9999999
1792,images_species/Astenus lyonessius/Astenus lyonessius_144.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,6.663558e-08,Quedius maurorufus,2.068369e-06,Philonthus punctus,0.99999785
1793,images_species/Astenus lyonessius/Astenus lyonessius_18.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,8.692348e-06,Quedius maurorufus,1.3943889e-05,Philonthus punctus,0.9999726
1794,images_species/Astenus lyonessius/Astenus lyonessius_19.jpg,Astenus lyonessius,Philonthus punctus,Megalinus glabratus,2.2993934e-06,Quedius maurorufus,2.8867478e-05,Philonthus punctus,0.9999677
1795,images_species/Astenus lyonessius/Astenus lyonessius_21.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,6.303244e-07,Quedius maurorufus,1.1968673e-05,Philonthus punctus,0.9999864
1796,images_species/Astenus lyonessius/Astenus lyonessius_22.jpg,Astenus lyonessius,Philonthus punctus,Philonthus lepidus,2.3882035e-07,Quedius maurorufus,5.5512777e-07,Philonthus punctus,0.99999857
1797,images_species/Astenus lyonessius/Astenus lyonessius_23.jpg,Astenus lyonessius,Philonthus punctus,Philonthus lepidus,6.458472e-07,Quedius maurorufus,1.0335046e-06,Philonthus punctus,0.99999785
1798,images_species/Astenus lyonessius/Astenus lyonessius_30.jpg,Astenus lyonessius,Philonthus punctus,Megalinus glabratus,1.3977826e-06,Quedius maurorufus,8.2922335e-05,Philonthus punctus,0.99991405
1799,images_species/Astenus lyonessius/Astenus lyonessius_33.jpg,Astenus lyonessius,Philonthus punctus,Megalinus glabratus,1.5433518e-08,Quedius maurorufus,1.4547264e-05,Philonthus punctus,0.99998546
1800,images_species/Astenus lyonessius/Astenus lyonessius_38.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,1.0446078e-08,Quedius maurorufus,2.1640845e-07,Philonthus punctus,0.99999976
1801,images_species/Astenus lyonessius/Astenus lyonessius_39.jpg,Astenus lyonessius,Philonthus punctus,Megalinus glabratus,3.496261e-07,Quedius maurorufus,3.4272623e-06,Philonthus punctus,0.99999535
1802,images_species/Astenus lyonessius/Astenus lyonessius_41.jpg,Astenus lyonessius,Philonthus punctus,Philonthus lepidus,2.0529908e-06,Quedius maurorufus,6.9878847e-06,Philonthus punctus,0.9999862
1803,images_species/Astenus lyonessius/Astenus lyonessius_46.jpg,Astenus lyonessius,Philonthus punctus,Quedius maurorufus,4.2719967e-07,Quedius semiaeneus,1.050026e-06,Philonthus punctus,0.9999975
1804,images_species/Astenus lyonessius/Astenus lyonessius_47.jpg,Astenus lyonessius,Philonthus punctus,Quedius maurorufus,1.1848584e-06,Quedius semiaeneus,2.7373605e-06,Philonthus punctus,0.99999344
1805,images_species/Astenus lyonessius/Astenus lyonessius_53.jpg,Astenus lyonessius,Philonthus punctus,Quedius auricomus,1.450391e-07,Quedius maurorufus,2.1488452e-06,Philonthus punctus,0.99999714
1806,images_species/Astenus lyonessius/Astenus lyonessius_60.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,8.270627e-06,Quedius maurorufus,1.7657792e-05,Philonthus punctus,0.9999701
1807,images_species/Astenus lyonessius/Astenus lyonessius_67.jpg,Astenus lyonessius,Philonthus punctus,Philonthus lepidus,0.0048572994,Quedius maurorufus,0.020146564,Philonthus punctus,0.9709334
1808,images_species/Astenus lyonessius/Astenus lyonessius_75.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,1.7301245e-07,Quedius maurorufus,5.582466e-07,Philonthus punctus,0.99999917
1809,images_species/Astenus lyonessius/Astenus lyonessius_76.jpg,Astenus lyonessius,Philonthus punctus,Othius punctulatus,7.062459e-08,Quedius maurorufus,1.6946824e-07,Philonthus punctus,0.99999964
1810,images_species/Astenus lyonessius/Astenus lyonessius_77.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,4.8949073e-07,Quedius maurorufus,1.6991207e-05,Philonthus punctus,0.9999821
1811,images_species/Astenus lyonessius/Astenus lyonessius_89.jpg,Astenus lyonessius,Philonthus punctus,Megalinus glabratus,3.894726e-07,Quedius maurorufus,1.2389361e-05,Philonthus punctus,0.9999869
1812,images_species/Astenus lyonessius/Astenus lyonessius_91.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,2.199198e-05,Quedius maurorufus,0.0017504967,Philonthus punctus,0.9982161
1813,images_species/Astenus lyonessius/Astenus lyonessius_97.jpg,Astenus lyonessius,Philonthus punctus,Astenus immacullatus,3.596382e-07,Quedius maurorufus,1.3800495e-06,Philonthus punctus,0.999998
1814,images_species/Astenus lyonessius/Astenus lyonessius_99.jpg,Astenus lyonessius,Philonthus punctus,Quedius auricomus,2.106268e-05,Philonthus lepidus,3.5554378e-05,Philonthus punctus,0.9999175
1815,images_species/Ocypus brunnipes/Ocypus brunnipes_14.jpg,Ocypus brunnipes,Philonthus mannerheimi,Heterothops praevius,9.102335e-06,Philonthus carbonarius,0.00015524737,Philonthus mannerheimi,0.9998311
1816,images_species/Ocypus brunnipes/Ocypus brunnipes_15.jpg,Ocypus brunnipes,Philonthus mannerheimi,Quedius fuliginosus,0.0024155984,Lobrathium multipunctum,0.0032148582,Philonthus mannerheimi,0.991659
1817,images_species/Ocypus brunnipes/Ocypus brunnipes_17.jpg,Ocypus brunnipes,Philonthus mannerheimi,Philonthus carbonarius,3.2591874e-05,Heterothops quadripunctulus,0.000495157,Philonthus mannerheimi,0.99946517
1818,images_species/Ocypus brunnipes/Ocypus brunnipes_20.jpg,Ocypus brunnipes,Philonthus mannerheimi,Heterothops praevius,1.2525546e-06,Philonthus carbonarius,2.0865568e-06,Philonthus mannerheimi,0.9999962
1819,images_species/Ocypus brunnipes/Ocypus brunnipes_31.jpg,Ocypus brunnipes,Philonthus mannerheimi,Lobrathium multipunctum,4.7729514e-05,Philonthus carbonarius,0.017628064,Philonthus mannerheimi,0.9822927
1820,images_species/Ocypus brunnipes/Ocypus brunnipes_34.jpg,Ocypus brunnipes,Philonthus mannerheimi,Lobrathium multipunctum,5.353143e-06,Philonthus carbonarius,0.0012896002,Philonthus mannerheimi,0.99870026
1821,images_species/Ocypus brunnipes/Ocypus brunnipes_41.jpg,Ocypus brunnipes,Philonthus mannerheimi,Lobrathium multipunctum,2.737164e-05,Heterothops praevius,4.742398e-05,Philonthus mannerheimi,0.9998791
1822,images_species/Ocypus brunnipes/Ocypus brunnipes_46.jpg,Ocypus brunnipes,Philonthus mannerheimi,Heterothops praevius,2.2036998e-08,Philonthus carbonarius,2.1427655e-07,Philonthus mannerheimi,0.99999976
1823,images_species/Ocypus brunnipes/Ocypus brunnipes_50.jpg,Ocypus brunnipes,Philonthus mannerheimi,Heterothops praevius,1.2213139e-05,Philonthus carbonarius,0.00034921023,Philonthus mannerheimi,0.99963534
1824,images_species/Ocypus brunnipes/Ocypus brunnipes_6.jpg,Ocypus brunnipes,Philonthus mannerheimi,Heterothops quadripunctulus,3.8528324e-05,Lobrathium multipunctum,6.091339e-05,Philonthus mannerheimi,0.99988556
1825,images_species/Ocypus brunnipes/Ocypus brunnipes_9.jpg,Ocypus brunnipes,Philonthus mannerheimi,Lobrathium multipunctum,4.2090738e-05,Philonthus carbonarius,0.001239387,Philonthus mannerheimi,0.99870837
1826,images_species/Rugilus erichsoni/Rugilus erichsoni_101.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,4.2709755e-07,Ocypus olens,5.7977394e-07,Quedius semiaeneus,0.9999987
1827,images_species/Rugilus erichsoni/Rugilus erichsoni_103.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,1.1649714e-07,Ocypus olens,2.8197314e-06,Quedius semiaeneus,0.9999969
1828,images_species/Rugilus erichsoni/Rugilus erichsoni_106.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus punctus,2.7688492e-07,Ocypus olens,5.7961375e-07,Quedius semiaeneus,0.9999989
1829,images_species/Rugilus erichsoni/Rugilus erichsoni_107.jpg,Rugilus erichsoni,Quedius semiaeneus,Staphylinus erythropterus,2.4180142e-07,Ocypus olens,4.239805e-06,Quedius semiaeneus,0.99999475
1830,images_species/Rugilus erichsoni/Rugilus erichsoni_114.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus punctus,8.0564595e-09,Ocypus olens,2.9597274e-07,Quedius semiaeneus,0.99999964
1831,images_species/Rugilus erichsoni/Rugilus erichsoni_115.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,1.7797023e-08,Ocypus olens,5.9616916e-08,Quedius semiaeneus,0.9999999
1832,images_species/Rugilus erichsoni/Rugilus erichsoni_125.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,1.17227266e-07,Ocypus olens,6.181572e-07,Quedius semiaeneus,0.99999905
1833,images_species/Rugilus erichsoni/Rugilus erichsoni_126.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus punctus,1.753789e-08,Ocypus olens,2.1972394e-07,Quedius semiaeneus,0.99999976
1834,images_species/Rugilus erichsoni/Rugilus erichsoni_132.jpg,Rugilus erichsoni,Quedius semiaeneus,Ocypus olens,6.56046e-09,Quedius levicollis,7.3600748e-09,Quedius semiaeneus,1.0
1835,images_species/Rugilus erichsoni/Rugilus erichsoni_140.jpg,Rugilus erichsoni,Quedius semiaeneus,Ocypus olens,9.73444e-09,Philonthus punctus,5.1489344e-08,Quedius semiaeneus,0.9999999
1836,images_species/Rugilus erichsoni/Rugilus erichsoni_146.jpg,Rugilus erichsoni,Quedius semiaeneus,Quedius scitus,2.1441052e-07,Ocypus olens,3.443392e-07,Quedius semiaeneus,0.99999905
1837,images_species/Rugilus erichsoni/Rugilus erichsoni_148.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,5.714187e-07,Ocypus olens,1.7890332e-05,Quedius semiaeneus,0.99998045
1838,images_species/Rugilus erichsoni/Rugilus erichsoni_18.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus punctus,8.9680276e-07,Ocypus olens,0.0001526047,Quedius semiaeneus,0.99984455
1839,images_species/Rugilus erichsoni/Rugilus erichsoni_20.jpg,Rugilus erichsoni,Quedius semiaeneus,Staphylinus erythropterus,1.9315094e-06,Ocypus olens,2.5080419e-05,Quedius semiaeneus,0.9999702
1840,images_species/Rugilus erichsoni/Rugilus erichsoni_21.jpg,Rugilus erichsoni,Quedius semiaeneus,Ontholestes tessellatus,2.9680597e-10,Philonthus punctus,6.626939e-09,Quedius semiaeneus,1.0
1841,images_species/Rugilus erichsoni/Rugilus erichsoni_23.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,1.4262541e-07,Ocypus olens,7.6064275e-06,Quedius semiaeneus,0.99999166
1842,images_species/Rugilus erichsoni/Rugilus erichsoni_27.jpg,Rugilus erichsoni,Quedius semiaeneus,Ocypus aeneocephalus,4.6018545e-07,Ocypus olens,1.1643958e-05,Quedius semiaeneus,0.999987
1843,images_species/Rugilus erichsoni/Rugilus erichsoni_36.jpg,Rugilus erichsoni,Quedius semiaeneus,Staphylinus erythropterus,4.549291e-06,Ocypus aeneocephalus,1.0040893e-05,Quedius semiaeneus,0.9999713
1844,images_species/Rugilus erichsoni/Rugilus erichsoni_40.jpg,Rugilus erichsoni,Quedius semiaeneus,Ocypus aeneocephalus,2.3432246e-07,Ocypus olens,3.2137436e-07,Quedius semiaeneus,0.9999987
1845,images_species/Rugilus erichsoni/Rugilus erichsoni_43.jpg,Rugilus erichsoni,Quedius semiaeneus,Quedius levicollis,1.5508014e-08,Philonthus punctus,8.874461e-08,Quedius semiaeneus,0.9999999
1846,images_species/Rugilus erichsoni/Rugilus erichsoni_44.jpg,Rugilus erichsoni,Quedius semiaeneus,Ocypus aeneocephalus,4.282463e-08,Philonthus punctus,1.0723401e-07,Quedius semiaeneus,0.99999976
1847,images_species/Rugilus erichsoni/Rugilus erichsoni_50.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus punctus,3.3374675e-10,Ocypus olens,5.6981825e-10,Quedius semiaeneus,1.0
1848,images_species/Rugilus erichsoni/Rugilus erichsoni_54.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,1.6264966e-08,Philonthus punctus,2.4554215e-06,Quedius semiaeneus,0.9999975
1849,images_species/Rugilus erichsoni/Rugilus erichsoni_57.jpg,Rugilus erichsoni,Quedius semiaeneus,Platydracus fulvipes,9.849881e-07,Philonthus punctus,1.6337986e-05,Quedius semiaeneus,0.99998164
1850,images_species/Rugilus erichsoni/Rugilus erichsoni_64.jpg,Rugilus erichsoni,Quedius semiaeneus,Ocypus olens,3.1885511e-07,Philonthus cruentatus,1.0316267e-06,Quedius semiaeneus,0.99999857
1851,images_species/Rugilus erichsoni/Rugilus erichsoni_72.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,4.2789186e-09,Ocypus olens,8.93683e-09,Quedius semiaeneus,1.0
1852,images_species/Rugilus erichsoni/Rugilus erichsoni_76.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,8.97881e-08,Philonthus punctus,1.5866092e-07,Quedius semiaeneus,0.99999964
1853,images_species/Rugilus erichsoni/Rugilus erichsoni_82.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,7.95595e-09,Philonthus punctus,3.4304446e-07,Quedius semiaeneus,0.99999964
1854,images_species/Rugilus erichsoni/Rugilus erichsoni_87.jpg,Rugilus erichsoni,Quedius semiaeneus,Xantholinus dvoraki,6.7296796e-06,Philonthus punctus,0.0008212284,Quedius semiaeneus,0.9991528
1855,images_species/Rugilus erichsoni/Rugilus erichsoni_95.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus cruentatus,3.9397335e-07,Ocypus olens,3.2902266e-05,Quedius semiaeneus,0.99996567
1856,images_species/Rugilus erichsoni/Rugilus erichsoni_99.jpg,Rugilus erichsoni,Quedius semiaeneus,Philonthus punctus,2.0449296e-07,Ocypus olens,4.1729774e-07,Quedius semiaeneus,0.9999987
1857,images_species/Atrecus affinis/Atrecus affinis_17.jpg,Atrecus affinis,Philonthus nitidicollis,Ochthephilum fracticorne,9.1471816e-11,Tetartopeus terminatus,4.225439e-09,Philonthus nitidicollis,1.0
1858,images_species/Atrecus affinis/Atrecus affinis_18.jpg,Atrecus affinis,Philonthus nitidicollis,Ochthephilum fracticorne,2.706782e-10,Tetartopeus terminatus,1.3211886e-08,Philonthus nitidicollis,1.0
1859,images_species/Atrecus affinis/Atrecus affinis_20.jpg,Atrecus affinis,Philonthus nitidicollis,Ochthephilum fracticorne,3.0017921e-10,Tetartopeus terminatus,1.1241262e-08,Philonthus nitidicollis,1.0
1860,images_species/Atrecus affinis/Atrecus affinis_28.jpg,Atrecus affinis,Philonthus nitidicollis,Ochthephilum fracticorne,2.9842476e-11,Tetartopeus terminatus,1.3250877e-08,Philonthus nitidicollis,1.0
